participant_id,block_id,block_type,task_id,start_timestamp,reaction_time,clicked_timestamp,completion_time,end_timestamp,errors,task_code,block_data
12,1,2,1,1711100201.769591,3.712890625,1711100205.4824817,18.642578125,1711100224.1250598,0,MAV#5747,"[np.float64(1711100201.767638), 313.75, np.float64(1711100515.517638)]"
12,1,2,2,1711100229.1300116,1.7045652999999987,1711100230.8345768,57.45649865,1711100288.2910755,0,MAV#8694,"[np.float64(1711100201.767638), 313.75, np.float64(1711100515.517638)]"
12,1,2,3,1711100289.2966068,1.3383443000000028,1711100290.634951,30.1005155,1711100320.7354665,0,MAV#8571,"[np.float64(1711100201.767638), 313.75, np.float64(1711100515.517638)]"
12,1,2,4,1711100323.7402942,0.671875,1711100324.4121692,17.923828125,1711100342.3359973,0,MAV#7369,"[np.float64(1711100201.767638), 313.75, np.float64(1711100515.517638)]"
12,1,2,5,1711100344.338643,1.305746400000004,1711100345.6443896,18.44356095000001,1711100364.0879505,0,MAV#0868,"[np.float64(1711100201.767638), 313.75, np.float64(1711100515.517638)]"
12,1,2,6,1711100365.0918567,1.818359375,1711100366.910216,27.556640625,1711100394.4668567,0,MAV#9436,"[np.float64(1711100201.767638), 313.75, np.float64(1711100515.517638)]"
12,1,2,7,1711100399.4707596,1.1835972000000083,1711100400.6543567,14.58984375,1711100415.2442005,0,MAV#7599,"[np.float64(1711100201.767638), 313.75, np.float64(1711100515.517638)]"
12,1,2,8,1711100418.2460713,1.0860198750000052,1711100419.332091,26.35742187500003,1711100445.689513,0,MAV#4373,"[np.float64(1711100201.767638), 313.75, np.float64(1711100515.517638)]"
12,1,2,9,1711100449.6934192,1.099609375,1711100450.7930286,40.10546875,1711100490.8984973,0,MAV#8034,"[np.float64(1711100201.767638), 313.75, np.float64(1711100515.517638)]"
12,1,2,10,1711100492.9024036,2.2084290249999867,1711100495.1108327,19.873602225000013,1711100514.9844348,0,MAV#7112,"[np.float64(1711100201.767638), 313.75, np.float64(1711100515.517638)]"
12,2,4,1,1711100637.425841,1.130859375,1711100638.5567005,52.56445312499994,1711100691.1211536,0,MAV#5494,"[np.float64(1711100637.4228184), 308.4776661000001, np.float64(1711100945.9004846)]"
12,2,4,2,1711100695.1367786,0.83203125,1711100695.9688098,45.435546875,1711100741.4043567,0,MAV#7398,"[np.float64(1711100637.4228184), 308.4776661000001, np.float64(1711100945.9004846)]"
12,2,4,3,1711100744.4148333,0.9074921499999392,1711100745.3223255,44.822265625,1711100790.144591,1,MAV#6215,"[np.float64(1711100637.4228184), 308.4776661000001, np.float64(1711100945.9004846)]"
12,2,4,4,1711100792.1481693,1.19173437500001,1711100793.3399036,34.806949725000095,1711100828.1468534,0,MAV#0274,"[np.float64(1711100637.4228184), 308.4776661000001, np.float64(1711100945.9004846)]"
12,2,4,5,1711100831.1504505,1.677834350000012,1711100832.828285,34.35732189999999,1711100867.1856067,0,MAV#7001,"[np.float64(1711100637.4228184), 308.4776661000001, np.float64(1711100945.9004846)]"
12,2,4,6,1711100871.1911855,1.148718174999999,1711100872.3399036,38.60514062499999,1711100910.9450443,0,MAV#5649,"[np.float64(1711100637.4228184), 308.4776661000001, np.float64(1711100945.9004846)]"
12,2,4,7,1711100915.9492786,1.01171875,1711100916.9609973,28.26705137500005,1711100945.2280488,0,MAV#8880,"[np.float64(1711100637.4228184), 308.4776661000001, np.float64(1711100945.9004846)]"
12,3,1,1,1711101039.0098255,1.619430849999958,1711101040.6292562,21.67642630000012,1711101062.3056827,0,MAV#4465,"[np.float64(1711101039.0075443), 331.4613565999998, np.float64(1711101370.468901)]"
12,3,1,2,1711101093.3086536,1.59765625,1711101094.9063098,17.837890625,1711101112.7442005,0,MAV#4231,"[np.float64(1711101039.0075443), 331.4613565999998, np.float64(1711101370.468901)]"
12,3,1,3,1711101144.7497318,1.57650000000001,1711101146.3262317,17.752809900000102,1711101164.0790417,0,MAV#2794,"[np.float64(1711101039.0075443), 331.4613565999998, np.float64(1711101370.468901)]"
12,3,1,4,1711101194.0840442,1.6680397000002358,1711101195.752084,14.203054049999764,1711101209.955138,0,MAV#4511,"[np.float64(1711101039.0075443), 331.4613565999998, np.float64(1711101370.468901)]"
12,3,1,5,1711101239.9606693,1.6878281250001237,1711101241.6484973,16.109375,1711101257.7578723,0,MAV#4216,"[np.float64(1711101039.0075443), 331.4613565999998, np.float64(1711101370.468901)]"
12,3,1,6,1711101287.7673645,1.8059658999998192,1711101289.5733304,21.508760775000155,1711101311.082091,0,MAV#6738,"[np.float64(1711101039.0075443), 331.4613565999998, np.float64(1711101370.468901)]"
12,3,1,7,1711101343.0859973,1.8359375,1711101344.9219348,23.67700047499989,1711101368.5989354,0,MAV#2882,"[np.float64(1711101039.0075443), 331.4613565999998, np.float64(1711101370.468901)]"
12,4,3,1,1711101428.378484,1.6684509250001156,1711101430.0469348,31.21484375,1711101461.2617786,0,MAV#8951,"[np.float64(1711101428.3754835), 341.6008108000001, np.float64(1711101769.9762943)]"
12,4,3,2,1711101493.2793567,1.5996298000000024,1711101494.8789866,46.812479575,1711101541.691466,0,MAV#8069,"[np.float64(1711101428.3754835), 341.6008108000001, np.float64(1711101769.9762943)]"
12,4,3,3,1711101571.6953723,1.701171875,1711101573.3965442,31.150390625,1711101604.5469348,0,MAV#9320,"[np.float64(1711101428.3754835), 341.6008108000001, np.float64(1711101769.9762943)]"
12,4,3,4,1711101634.550841,1.7211860249999518,1711101636.2720273,35.420674199999894,1711101671.6927013,0,MAV#6931,"[np.float64(1711101428.3754835), 341.6008108000001, np.float64(1711101769.9762943)]"
12,4,3,5,1711101701.6966786,1.6342636000001676,1711101703.3309422,65.7570082499999,1711101769.0879505,0,MAV#6483,"[np.float64(1711101428.3754835), 341.6008108000001, np.float64(1711101769.9762943)]"
12,5,7,1,1711101835.5234973,2.947265625,1711101838.470763,31.272589849999804,1711101869.743353,1,MAV#7401,"[np.float64(1711101835.5212188), 307.4202474750002, np.float64(1711102142.941466)]"
12,5,7,2,1711101899.7559192,2.044921875,1711101901.800841,33.4765625,1711101935.2774036,0,MAV#2948,"[np.float64(1711101835.5212188), 307.4202474750002, np.float64(1711102142.941466)]"
12,5,7,3,1711101968.2877717,2.1074581999998827,1711101970.39523,29.245454925000104,1711101999.6406848,0,MAV#8320,"[np.float64(1711101835.5212188), 307.4202474750002, np.float64(1711102142.941466)]"
12,5,7,4,1711102030.6543567,1.78515625,1711102032.439513,32.595703125,1711102065.035216,0,MAV#5412,"[np.float64(1711101835.5212188), 307.4202474750002, np.float64(1711102142.941466)]"
12,5,7,5,1711102095.0400872,1.7880976250000913,1711102096.8281848,45.4375,1711102142.2656848,0,MAV#4275,"[np.float64(1711101835.5212188), 307.4202474750002, np.float64(1711102142.941466)]"
12,6,6,1,1711102193.1035755,2.59202664999998,1711102195.6956022,19.84742647500002,1711102215.5430286,0,MAV#4514,"[np.float64(1711102193.0996692), 310.12109374999955, np.float64(1711102503.220763)]"
12,6,6,2,1711102217.5466068,1.0052182999997967,1711102218.551825,14.791656700000203,1711102233.3434818,0,MAV#3835,"[np.float64(1711102193.0996692), 310.12109374999955, np.float64(1711102503.220763)]"
12,6,6,3,1711102237.3475466,1.142747800000052,1711102238.4902942,22.6214759999998,1711102261.1117702,0,MAV#7367,"[np.float64(1711102193.0996692), 310.12109374999955, np.float64(1711102503.220763)]"
12,6,6,4,1711102265.1152942,0.640625,1711102265.7559192,10.51171875,1711102276.267638,0,MAV#8163,"[np.float64(1711102193.0996692), 310.12109374999955, np.float64(1711102503.220763)]"
12,6,6,5,1711102277.2731693,1.238609374999669,1711102278.5117786,13.527354625000498,1711102292.0391333,0,MAV#8928,"[np.float64(1711102193.0996692), 310.12109374999955, np.float64(1711102503.220763)]"
12,6,6,6,1711102293.0435393,1.4955831249994844,1711102294.5391223,15.8984375,1711102310.4375598,0,MAV#2875,"[np.float64(1711102193.0996692), 310.12109374999955, np.float64(1711102503.220763)]"
12,6,6,7,1711102312.4467437,1.5162068499994348,1711102313.9629505,18.611328125,1711102332.5742786,0,MAV#6888,"[np.float64(1711102193.0996692), 310.12109374999955, np.float64(1711102503.220763)]"
12,6,6,8,1711102337.5774534,2.162840899999537,1711102339.7402942,16.078859800000373,1711102355.819154,0,MAV#1021,"[np.float64(1711102193.0996692), 310.12109374999955, np.float64(1711102503.220763)]"
12,6,6,9,1711102357.8239458,1.258145274999606,1711102359.082091,66.09593972500033,1711102425.178031,1,MAV#6290,"[np.float64(1711102193.0996692), 310.12109374999955, np.float64(1711102503.220763)]"
12,6,6,10,1711102429.1836536,1.09375,1711102430.2774036,17.353515625,1711102447.6309192,0,MAV#7241,"[np.float64(1711102193.0996692), 310.12109374999955, np.float64(1711102503.220763)]"
12,6,6,11,1711102452.6354313,1.0130660249992616,1711102453.6484973,28.125539875000413,1711102481.7740374,0,MAV#2230,"[np.float64(1711102193.0996692), 310.12109374999955, np.float64(1711102503.220763)]"
12,6,6,12,1711102485.7793567,1.0283790000003137,1711102486.8077357,15.647402249999686,1711102502.455138,0,MAV#4148,"[np.float64(1711102193.0996692), 310.12109374999955, np.float64(1711102503.220763)]"
12,7,8,1,1711102554.1403568,1.168296874999669,1711102555.3086536,33.35546875,1711102588.6641223,0,MAV#7467,"[np.float64(1711102554.1325443), 339.61751562499967, np.float64(1711102893.7500598)]"
12,7,8,2,1711102590.6699817,1.033203125,1711102591.7031848,26.013671875,1711102617.7168567,0,MAV#2485,"[np.float64(1711102554.1325443), 339.61751562499967, np.float64(1711102893.7500598)]"
12,7,8,3,1711102618.7184818,1.3659700999996858,1711102620.084452,32.06209239999998,1711102652.1465442,0,MAV#9862,"[np.float64(1711102554.1325443), 339.61751562499967, np.float64(1711102893.7500598)]"
12,7,8,4,1711102657.1504505,1.31640625,1711102658.4668567,25.361328125,1711102683.8281848,0,MAV#3649,"[np.float64(1711102554.1325443), 339.61751562499967, np.float64(1711102893.7500598)]"
12,7,8,5,1711102686.832091,1.212464825000552,1711102688.044556,26.277769549999448,1711102714.3223255,0,MAV#6614,"[np.float64(1711102554.1325443), 339.61751562499967, np.float64(1711102893.7500598)]"
12,7,8,6,1711102717.3267052,1.3823389999993196,1711102718.7090442,23.71484375,1711102742.423888,0,MAV#1065,"[np.float64(1711102554.1325443), 339.61751562499967, np.float64(1711102893.7500598)]"
12,7,8,7,1711102746.4294193,0.6738181999999142,1711102747.1032374,20.79493180000009,1711102767.8981693,0,MAV#2171,"[np.float64(1711102554.1325443), 339.61751562499967, np.float64(1711102893.7500598)]"
12,7,8,8,1711102770.9071064,1.150506299999961,1711102772.0576127,22.9444003499998,1711102795.002013,0,MAV#8532,"[np.float64(1711102554.1325443), 339.61751562499967, np.float64(1711102893.7500598)]"
12,7,8,9,1711102796.0052578,1.861989624999751,1711102797.8672473,26.291015625,1711102824.158263,0,MAV#2226,"[np.float64(1711102554.1325443), 339.61751562499967, np.float64(1711102893.7500598)]"
12,7,8,10,1711102827.1637943,1.4008905999999115,1711102828.5646849,30.29084377499976,1711102858.8555286,0,MAV#0344,"[np.float64(1711102554.1325443), 339.61751562499967, np.float64(1711102893.7500598)]"
12,7,8,11,1711102859.8601282,1.5761468999999124,1711102861.436275,31.45440992499971,1711102892.8906848,0,MAV#2235,"[np.float64(1711102554.1325443), 339.61751562499967, np.float64(1711102893.7500598)]"
12,8,5,1,1711102940.7285755,1.7679493500004355,1711102942.4965248,13.437128774999564,1711102955.9336536,0,MAV#1148,"[np.float64(1711102940.7236524), 335.2416155999995, np.float64(1711103275.965268)]"
12,8,5,2,1711102989.9375598,1.6470080750004854,1711102991.584568,11.763704399999824,1711103003.3482723,0,MAV#3422,"[np.float64(1711102940.7236524), 335.2416155999995, np.float64(1711103275.965268)]"
12,8,5,3,1711103036.3594348,1.841796875,1711103038.2012317,37.18359375,1711103075.3848255,0,MAV#1944,"[np.float64(1711102940.7236524), 335.2416155999995, np.float64(1711103275.965268)]"
12,8,5,4,1711103108.3878965,3.332866549999835,1711103111.720763,13.27749675000041,1711103124.9982598,0,MAV#1879,"[np.float64(1711102940.7236524), 335.2416155999995, np.float64(1711103275.965268)]"
12,8,5,5,1711103158.002013,1.72265625,1711103159.7246692,18.8984375,1711103178.6231067,0,MAV#0228,"[np.float64(1711102940.7236524), 335.2416155999995, np.float64(1711103275.965268)]"
12,8,5,6,1711103211.6287212,1.523682474999532,1711103213.1524036,13.849609375,1711103227.002013,0,MAV#6249,"[np.float64(1711102940.7236524), 335.2416155999995, np.float64(1711103275.965268)]"
12,8,5,7,1711103261.0137317,1.728515625,1711103262.7422473,12.228515625,1711103274.970763,0,MAV#3771,"[np.float64(1711102940.7236524), 335.2416155999995, np.float64(1711103275.965268)]"
13,1,3,1,1711109608.6731756,1.296875,1711109609.9700506,32.890625,1711109642.8606756,1,MAV#8951,"[np.float64(1711109608.6643074), 348.2778773, np.float64(1711109956.9421847)]"
13,1,3,2,1711109674.8763006,1.4140625,1711109676.290363,50.60937499999999,1711109726.899738,0,MAV#8069,"[np.float64(1711109608.6643074), 348.2778773, np.float64(1711109956.9421847)]"
13,1,3,3,1711109757.9075506,1.546875,1711109759.4544256,49.3515625,1711109808.805988,0,MAV#9320,"[np.float64(1711109608.6643074), 348.2778773, np.float64(1711109956.9421847)]"
13,1,3,4,1711109838.8138006,1.359375,1711109840.1731756,43.59375000000003,1711109883.7669256,1,MAV#6931,"[np.float64(1711109608.6643074), 348.2778773, np.float64(1711109956.9421847)]"
13,1,3,5,1711109915.774738,1.34375,1711109917.118488,38.984375,1711109956.102863,0,MAV#6483,"[np.float64(1711109608.6643074), 348.2778773, np.float64(1711109956.9421847)]"
13,2,2,1,1711110096.2020218,1.2680286000000365,1711110097.4700506,26.307505799999888,1711110123.7775562,0,MAV#5747,"[np.float64(1711110096.1980212), 327.26727559999995, np.float64(1711110423.4652967)]"
13,2,2,2,1711110124.7861233,1.4994834999999966,1711110126.2856069,24.328432200000066,1711110150.614039,0,MAV#8694,"[np.float64(1711110096.1980212), 327.26727559999995, np.float64(1711110423.4652967)]"
13,2,2,3,1711110152.6214626,1.2939004000000978,1711110153.915363,23.018684599999915,1711110176.9340475,0,MAV#8571,"[np.float64(1711110096.1980212), 327.26727559999995, np.float64(1711110423.4652967)]"
13,2,2,4,1711110180.9377882,0.873305099999925,1711110181.8110933,29.745757899999944,1711110211.5568514,0,MAV#7369,"[np.float64(1711110096.1980212), 327.26727559999995, np.float64(1711110423.4652967)]"
13,2,2,5,1711110216.5616899,0.9574167000000672,1711110217.5191066,26.538202899999987,1711110244.0573096,0,MAV#0868,"[np.float64(1711110096.1980212), 327.26727559999995, np.float64(1711110423.4652967)]"
13,2,2,6,1711110247.061957,1.568886300000031,1711110248.6308432,28.29233240000008,1711110276.9231756,0,MAV#9436,"[np.float64(1711110096.1980212), 327.26727559999995, np.float64(1711110423.4652967)]"
13,2,2,7,1711110279.930988,0.774432499999989,1711110280.7054205,25.465060300000005,1711110306.1704807,0,MAV#7599,"[np.float64(1711110096.1980212), 327.26727559999995, np.float64(1711110423.4652967)]"
13,2,2,8,1711110307.1781714,1.459786699999995,1711110308.6379583,33.868849599999976,1711110342.5068078,0,MAV#4373,"[np.float64(1711110096.1980212), 327.26727559999995, np.float64(1711110423.4652967)]"
13,2,2,9,1711110344.524738,0.8295676999999841,1711110345.3543057,51.834494800000016,1711110397.1888006,0,MAV#8034,"[np.float64(1711110096.1980212), 327.26727559999995, np.float64(1711110423.4652967)]"
13,2,2,10,1711110399.1932263,1.3320168000000194,1711110400.525243,22.17918240000006,1711110422.7044256,0,MAV#7112,"[np.float64(1711110096.1980212), 327.26727559999995, np.float64(1711110423.4652967)]"
13,3,1,1,1711110543.4544256,0.5284277999999176,1711110543.9828532,27.90641340000002,1711110571.8892667,0,MAV#4465,"[np.float64(1711110543.450725), 312.631218, np.float64(1711110856.081943)]"
13,3,1,2,1711110603.8919256,1.042647799999827,1711110604.9345732,30.975987199999963,1711110635.9105604,0,MAV#4231,"[np.float64(1711110543.450725), 312.631218, np.float64(1711110856.081943)]"
13,3,1,3,1711110667.9267879,1.0901376999997865,1711110669.0169256,22.18839129999992,1711110691.2053168,1,MAV#2794,"[np.float64(1711110543.450725), 312.631218, np.float64(1711110856.081943)]"
13,3,1,4,1711110721.217783,1.5491425999998685,1711110722.7669256,21.21875,1711110743.9856756,0,MAV#4511,"[np.float64(1711110543.450725), 312.631218, np.float64(1711110856.081943)]"
13,3,1,5,1711110774.9894238,1.3931201999998848,1711110776.3825438,25.56036180000024,1711110801.9429057,0,MAV#4216,"[np.float64(1711110543.450725), 312.631218, np.float64(1711110856.081943)]"
13,3,1,6,1711110833.9533963,1.5869665999998688,1711110835.540363,19.6640625,1711110855.2044256,0,MAV#6738,"[np.float64(1711110543.450725), 312.631218, np.float64(1711110856.081943)]"
13,4,4,1,1711110947.1575506,1.110153800000262,1711110948.2677042,31.767893599999752,1711110980.0355978,0,MAV#5494,"[np.float64(1711110947.1541927), 335.9646494000001, np.float64(1711111283.118842)]"
13,4,4,2,1711110985.0397458,1.4771797000000788,1711110986.5169256,46.6328125,1711111033.149738,0,MAV#7398,"[np.float64(1711110947.1541927), 335.9646494000001, np.float64(1711111283.118842)]"
13,4,4,3,1711111036.1542373,1.2516855999999734,1711111037.405923,38.15181719999987,1711111075.5577402,0,MAV#6215,"[np.float64(1711110947.1541927), 335.9646494000001, np.float64(1711111283.118842)]"
13,4,4,4,1711111079.5606575,1.3630157999998571,1711111080.9236732,31.93700220000005,1711111112.8606756,0,MAV#0274,"[np.float64(1711110947.1541927), 335.9646494000001, np.float64(1711111283.118842)]"
13,4,4,5,1711111115.8645558,1.378932099999929,1711111117.243488,37.546875,1711111154.790363,0,MAV#7001,"[np.float64(1711110947.1541927), 335.9646494000001, np.float64(1711111283.118842)]"
13,4,4,6,1711111158.7940428,0.6422505000000456,1711111159.4362934,37.932194699999854,1711111197.368488,0,MAV#5649,"[np.float64(1711110947.1541927), 335.9646494000001, np.float64(1711111283.118842)]"
13,4,4,7,1711111201.3883393,1.9061464000001247,1711111203.2944856,36.42556479999985,1711111239.7200506,0,MAV#8880,"[np.float64(1711110947.1541927), 335.9646494000001, np.float64(1711111283.118842)]"
13,4,4,8,1711111243.7406473,1.0796741999999997,1711111244.8203216,37.46228300000007,1711111282.2826045,0,MAV#8214,"[np.float64(1711110947.1541927), 335.9646494000001, np.float64(1711111283.118842)]"
13,5,5,1,1711111348.0227554,0.6972951999998713,1711111348.7200506,19.783827299999984,1711111368.5038779,0,MAV#1148,"[np.float64(1711111348.0227554), 313.50979519999987, np.float64(1711111661.5325506)]"
13,5,5,2,1711111398.5169256,0.8757944999999836,1711111399.39272,21.007018000000016,1711111420.399738,0,MAV#3422,"[np.float64(1711111348.0227554), 313.50979519999987, np.float64(1711111661.5325506)]"
13,5,5,3,1711111451.4061782,1.557478399999809,1711111452.9636567,32.4998820000003,1711111485.4635386,0,MAV#1944,"[np.float64(1711111348.0227554), 313.50979519999987, np.float64(1711111661.5325506)]"
13,5,5,4,1711111518.4689503,1.1738885000002028,1711111519.642839,17.022524099999828,1711111536.665363,0,MAV#1879,"[np.float64(1711111348.0227554), 313.50979519999987, np.float64(1711111661.5325506)]"
13,5,5,5,1711111567.6731756,2.9140625,1711111570.587238,29.0945557,1711111599.6817937,0,MAV#0228,"[np.float64(1711111348.0227554), 313.50979519999987, np.float64(1711111661.5325506)]"
13,5,5,6,1711111631.6877933,1.1751557999998568,1711111632.8629491,27.813000399999964,1711111660.6759496,0,MAV#6249,"[np.float64(1711111348.0227554), 313.50979519999987, np.float64(1711111661.5325506)]"
13,6,8,1,1711111732.930988,0.8622703000000911,1711111733.7932582,43.89554219999991,1711111777.6888006,0,MAV#7467,"[np.float64(1711111732.9274619), 304.4428363999996, np.float64(1711112037.3702984)]"
13,6,8,2,1711111782.693723,0.6357026000000587,1711111783.3294256,31.66753300000028,1711111814.9969585,0,MAV#2485,"[np.float64(1711111732.9274619), 304.4428363999996, np.float64(1711112037.3702984)]"
13,6,8,3,1711111819.0074623,0.7471372999998493,1711111819.7545996,42.92335989999992,1711111862.6779594,0,MAV#9862,"[np.float64(1711111732.9274619), 304.4428363999996, np.float64(1711112037.3702984)]"
13,6,8,4,1711111866.68642,1.9119257000002108,1711111868.5983458,33.00451720000001,1711111901.602863,0,MAV#3649,"[np.float64(1711111732.9274619), 304.4428363999996, np.float64(1711112037.3702984)]"
13,6,8,5,1711111902.6106756,1.285299600000144,1711111903.895975,33.292959099999734,1711111937.188934,0,MAV#6614,"[np.float64(1711111732.9274619), 304.4428363999996, np.float64(1711112037.3702984)]"
13,6,8,6,1711111942.195162,0.6429911000000175,1711111942.8381531,24.610012799999826,1711111967.448166,0,MAV#1065,"[np.float64(1711111732.9274619), 304.4428363999996, np.float64(1711112037.3702984)]"
13,6,8,7,1711111970.4544256,1.58012620000045,1711111972.0345516,27.621810699999514,1711111999.6563623,0,MAV#2171,"[np.float64(1711111732.9274619), 304.4428363999996, np.float64(1711112037.3702984)]"
13,6,8,8,1711112004.660273,1.1207204000002091,1711112005.7809935,31.00793730000032,1711112036.7889307,0,MAV#8532,"[np.float64(1711111732.9274619), 304.4428363999996, np.float64(1711112037.3702984)]"
13,7,6,1,1711112106.3763006,0.5942853999999897,1711112106.9705858,25.29633960000001,1711112132.2669256,0,MAV#4514,"[np.float64(1711112106.3763006), 313.4511622, np.float64(1711112419.8274627)]"
13,7,6,2,1711112133.2711375,1.628600600000027,1711112134.899738,21.28125,1711112156.180988,0,MAV#3835,"[np.float64(1711112106.3763006), 313.4511622, np.float64(1711112419.8274627)]"
13,7,6,3,1711112160.184217,0.9231824000003144,1711112161.1073992,20.74024809999992,1711112181.8476474,0,MAV#7367,"[np.float64(1711112106.3763006), 313.4511622, np.float64(1711112419.8274627)]"
13,7,6,4,1711112186.8524168,0.5505975999999464,1711112187.4030142,18.574848700000075,1711112205.977863,0,MAV#8163,"[np.float64(1711112106.3763006), 313.4511622, np.float64(1711112419.8274627)]"
13,7,6,5,1711112207.993488,0.7008197000000109,1711112208.6943076,20.184992599999987,1711112228.8793004,0,MAV#8928,"[np.float64(1711112106.3763006), 313.4511622, np.float64(1711112419.8274627)]"
13,7,6,6,1711112231.8868134,0.3815492999997332,1711112232.2683628,19.344658900000013,1711112251.6130216,0,MAV#2875,"[np.float64(1711112106.3763006), 313.4511622, np.float64(1711112419.8274627)]"
13,7,6,7,1711112254.6313107,0.3805173999994622,1711112255.0118282,17.82497190000049,1711112272.8368,0,MAV#6888,"[np.float64(1711112106.3763006), 313.4511622, np.float64(1711112419.8274627)]"
13,7,6,8,1711112274.843036,0.4165678999997908,1711112275.2596037,18.77157279999983,1711112294.0311766,0,MAV#1021,"[np.float64(1711112106.3763006), 313.4511622, np.float64(1711112419.8274627)]"
13,7,6,9,1711112298.0357008,0.5593496999999843,1711112298.5950506,14.10182500000019,1711112312.6968756,4,MAV#6290,"[np.float64(1711112106.3763006), 313.4511622, np.float64(1711112419.8274627)]"
13,7,6,10,1711112313.7042644,1.2647010000000591,1711112314.9689655,18.095774499999607,1711112333.06474,0,MAV#7241,"[np.float64(1711112106.3763006), 313.4511622, np.float64(1711112419.8274627)]"
13,7,6,11,1711112336.071376,0.7815059999998084,1711112336.8528821,27.04685590000008,1711112363.899738,0,MAV#2230,"[np.float64(1711112106.3763006), 313.4511622, np.float64(1711112419.8274627)]"
13,7,6,12,1711112367.9075506,0.3984375,1711112368.305988,18.126767499999914,1711112386.4327555,0,MAV#4148,"[np.float64(1711112106.3763006), 313.4511622, np.float64(1711112419.8274627)]"
13,7,6,13,1711112391.4396873,0.5045592000001307,1711112391.9442465,27.09838209999998,1711112419.0426285,0,MAV#8539,"[np.float64(1711112106.3763006), 313.4511622, np.float64(1711112419.8274627)]"
13,8,7,1,1711112597.3793578,0.5811693999999079,1711112597.9605272,28.40014819999988,1711112626.3606756,0,MAV#7401,"[np.float64(1711112597.3763006), 367.5001586000003, np.float64(1711112964.8764591)]"
13,8,7,2,1711112660.3756669,0.9441070000002584,1711112661.3197737,36.55652669999972,1711112697.8763006,0,MAV#2948,"[np.float64(1711112597.3763006), 367.5001586000003, np.float64(1711112964.8764591)]"
13,8,7,3,1711112727.8811052,1.4951952999999776,1711112729.3763006,31.953125,1711112761.3294256,0,MAV#8320,"[np.float64(1711112597.3763006), 367.5001586000003, np.float64(1711112964.8764591)]"
13,8,7,4,1711112794.3432493,1.0330512000000454,1711112795.3763006,29.1015625,1711112824.477863,0,MAV#5412,"[np.float64(1711112597.3763006), 367.5001586000003, np.float64(1711112964.8764591)]"
13,8,7,5,1711112856.4839087,0.8245485000002191,1711112857.3084571,24.396157499999845,1711112881.7046146,2,MAV#4275,"[np.float64(1711112597.3763006), 367.5001586000003, np.float64(1711112964.8764591)]"
13,8,7,6,1711112911.712238,1.0041824999998423,1711112912.7164204,51.40413940000008,1711112964.12056,0,MAV#3791,"[np.float64(1711112597.3763006), 367.5001586000003, np.float64(1711112964.8764591)]"
14,1,1,1,1711115770.96485,2.173828125,1711115773.138678,22.955078125,1711115796.0937562,0,MAV#4465,"[np.float64(1711115770.9570374), 355.4609375, np.float64(1711116126.417975)]"
14,1,1,2,1711115830.0953777,1.62482159999999,1711115831.7201993,21.60402545000001,1711115853.324225,0,MAV#4231,"[np.float64(1711115770.9570374), 355.4609375, np.float64(1711116126.417975)]"
14,1,1,3,1711115887.3297527,1.988612675000013,1711115889.3183656,15.42578125,1711115904.7441468,0,MAV#2794,"[np.float64(1711115770.9570374), 355.4609375, np.float64(1711116126.417975)]"
14,1,1,4,1711115934.748053,1.94140625,1711115936.6894593,14.41796875,1711115951.107428,0,MAV#4511,"[np.float64(1711115770.9570374), 355.4609375, np.float64(1711116126.417975)]"
14,1,1,5,1711115981.1110027,1.820643925000013,1711115982.9316468,16.154296875,1711115999.0859437,0,MAV#4216,"[np.float64(1711115770.9570374), 355.4609375, np.float64(1711116126.417975)]"
14,1,1,6,1711116030.0976624,1.400390625,1711116031.498053,32.07421875,1711116063.5722718,0,MAV#6738,"[np.float64(1711115770.9570374), 355.4609375, np.float64(1711116126.417975)]"
14,1,1,7,1711116094.574225,1.626953125,1711116096.201178,29.271484375,1711116125.4726624,0,MAV#2882,"[np.float64(1711115770.9570374), 355.4609375, np.float64(1711116126.417975)]"
14,2,3,1,1711116243.0953777,2.119472049999956,1711116245.21485,30.906250000000117,1711116276.1211,1,MAV#8951,"[np.float64(1711116243.0937562), 356.5078125000001, np.float64(1711116599.6015687)]"
14,2,3,2,1711116308.1250062,1.28515625,1711116309.4101624,48.97879784999998,1711116358.3889601,0,MAV#8069,"[np.float64(1711116243.0937562), 356.5078125000001, np.float64(1711116599.6015687)]"
14,2,3,3,1711116390.404303,0.884765625,1711116391.2890687,54.986328125,1711116446.2753968,0,MAV#9320,"[np.float64(1711116243.0937562), 356.5078125000001, np.float64(1711116599.6015687)]"
14,2,3,4,1711116476.2812562,0.857421875,1711116477.138678,43.68359375,1711116520.8222718,1,MAV#6931,"[np.float64(1711116243.0937562), 356.5078125000001, np.float64(1711116599.6015687)]"
14,2,3,5,1711116554.8359437,0.8488444999999274,1711116555.684788,42.92874770000003,1711116598.613536,0,MAV#6483,"[np.float64(1711116243.0937562), 356.5078125000001, np.float64(1711116599.6015687)]"
14,3,4,1,1711116674.7851624,1.724609375,1711116676.5097718,33.654296875,1711116710.1640687,1,MAV#5494,"[np.float64(1711116674.7812562), 349.0214843749998, np.float64(1711117023.8027406)]"
14,3,4,2,1711116715.169928,0.619140625,1711116715.7890687,39.5625,1711116755.3515687,0,MAV#7398,"[np.float64(1711116674.7812562), 349.0214843749998, np.float64(1711117023.8027406)]"
