participant_id,difficulty,frequency,area,instance,duration,fix_count,fix_freq,time_1st_fix,visit_count,visit_freq,visit_len,dwell_pct,stat_entropy,trans_entropy
17,Hard,Slow,Ticket,2,"[193.9778461538271, 173.9905999998882, 135.68116666662414, 184.75539999999455, 153.703428571654, 130.28964285708102]","[13, 5, 6, 5, 7, 7]","[0.41360536654914687, 0.15611919474568126, 0.15548211460342704, 0.16009738467699366, 0.31364335041553343, 0.2970549808228879]","[0.0879964828491211, 2.9973669052124023, 3.01601243019104, 2.9977126121520996, 2.9108943939208984, 2.8180863857269287]","[1, 1, 1, 1, 1, 1]","[0.03181579742685745, 0.03122383894913625, 0.02591368576723784, 0.03201947693539873, 0.044806192916504776, 0.042436425831841124]","[2.7882752418518066, 0.885993480682373, 0.8400163650512695, 0.9398624897003174, 1.1025853157043457, 0.94000244140625]","[9.236670556904098, 2.9036232074358175, 2.2546263997722438, 3.1546229626139786, 5.113509029412315, 4.10333060905858]","[1.41, 1.3, 1.28, 1.39, 1.37, 1.37]","[0.4, 0.44, 0.41, 0.43, 0.39, 0.4]"
17,Hard,Slow,Description,1,"[164.26505982906778, 163.41543142856608, 154.64478064516024, 156.9591808510887]","[234, 175, 155, 141]","[2.7659437542074437, 2.08986551668683, 2.8679301928793945, 2.127022156822478]","[4.946005821228027, 2.8194262981414795, 2.7437920570373535, 4.280800819396973]","[8, 9, 6, 5]","[0.09456217963102372, 0.10747879800103698, 0.11101665262758946, 0.07542631761781836]","[5.408618122339249, 3.5034001668294272, 4.527360717455546, 4.936042308807373]","[52.03659867297936, 38.457856364566844, 51.05659978784143, 37.93559880061772]","[1.29, 1.34, 1.23, 1.33]","[0.38, 0.4, 0.39, 0.39]"
17,Hard,Slow,Description,2,"[170.119261904585, 153.38551388890664, 157.67812499996126, 166.87620454550515, 171.56099999991292, 158.11732500010294]","[21, 36, 40, 22, 23, 20]","[0.6681317459640065, 1.124058202168905, 1.0365474306895137, 0.704428492578772, 1.03054243707961, 0.8487285166368225]","[2.9220151901245117, 2.851378917694092, 2.8759913444519043, 2.8515756130218506, 2.7509326934814453, 3.7781147956848145]","[2, 7, 6, 6, 4, 3]","[0.0636315948537149, 0.21856687264395375, 0.15548211460342704, 0.1921168616123924, 0.1792247716660191, 0.12730927749552337]","[2.0160053968429565, 0.8691490718296596, 1.1425731579462688, 0.679502805074056, 1.0479746460914612, 1.2421447436014812]","[13.356771535375412, 19.93893893688191, 18.400181563745402, 13.68439644440363, 19.44095477803665, 16.266757370362157]","[1.41, 1.3, 1.28, 1.39, 1.37, 1.37]","[0.4, 0.44, 0.41, 0.43, 0.39, 0.4]"
17,Hard,Slow,Map,1,"[175.650882352951, 175.4107782608591, 180.38173333332756, 168.81607692306343]","[68, 115, 30, 78]","[0.8037785268637015, 1.3733401966799168, 0.5550832631379473, 1.1766505548379664]","[0.1586167812347412, 0.06756472587585449, 0.11873173713684082, 0.06485652923583984]","[4, 3, 2, 2]","[0.04728108981551186, 0.035826266000345657, 0.03700555087586315, 0.030170527047127346]","[3.2419716119766235, 7.416032791137695, 2.9565842151641846, 7.213009476661682]","[15.595589470888324, 27.135992682845707, 11.114138121037936, 22.174026601308004]","[1.29, 1.34, 1.23, 1.33]","[0.38, 0.4, 0.39, 0.39]"
17,Hard,Slow,Map,2,"[153.25467543854694, 156.4976702127635, 174.8242361111478, 181.90334615404097, 165.09319047617325, 150.72143421069708]","[57, 47, 72, 52, 21, 38]","[1.8135004533308747, 1.4675204306094036, 1.8657853752411246, 1.665012800640734, 0.9409300512466003, 1.6125841816099629]","[6.560068130493164, 0.10742735862731934, 0.035979270935058594, 0.17749714851379395, 0.05106806755065918, 0.02628326416015625]","[3, 4, 4, 4, 2, 3]","[0.09544739228057236, 0.124895355796545, 0.10365474306895137, 0.12807790774159492, 0.08961238583300955, 0.12730927749552337]","[3.416653792063395, 2.071857750415802, 3.4265875220298767, 2.549437642097473, 1.8588612079620361, 2.118739048639933]","[33.95486752232619, 27.159993285638066, 36.78821037172145, 34.228473274117135, 17.24184684115087, 27.74637514095957]","[1.41, 1.3, 1.28, 1.39, 1.37, 1.37]","[0.4, 0.44, 0.41, 0.43, 0.39, 0.4]"
17,Hard,Slow,Diagnostics,1,"[170.86166455693515, 156.87905000002425, 167.70007499996495, 170.21295673076617]","[79, 120, 80, 104]","[0.9338015238563592, 1.4330506400138263, 1.480222035034526, 1.568867406450622]","[45.02999687194824, 41.781511306762695, 18.621896743774414, 36.988770484924316]","[4, 6, 3, 4]","[0.04728108981551186, 0.07165253200069131, 0.05550832631379473, 0.06034105409425469]","[4.124942183494568, 3.4648636182149253, 5.111592133839925, 4.923522591590881]","[19.843142564011703, 25.35655287374059, 28.82258893685182, 30.271503530203344]","[1.29, 1.34, 1.23, 1.33]","[0.38, 0.4, 0.39, 0.39]"
17,Hard,Slow,Diagnostics,2,"[158.2977407407203, 160.7325479452724, 166.68574657536465, 161.40647321430737, 155.78537272719007, 161.7716200000359]","[54, 73, 73, 56, 55, 50]","[1.7180530610503024, 2.279340243286946, 1.8916990610083624, 1.7930907083823289, 2.4643406104077625, 2.1218212915920565]","[17.171991109848022, 11.497471332550049, 21.74013590812683, 14.317730188369751, 8.822912693023682, 11.2861328125]","[4, 5, 3, 5, 2, 2]","[0.1272631897074298, 0.15611919474568126, 0.07774105730171352, 0.16009738467699366, 0.08961238583300955, 0.08487285166368225]","[2.7379667162895203, 2.7631749629974367, 4.895830233891805, 2.143728017807007, 5.1740745306015015, 5.206820130348206]","[36.28005754172088, 45.27809246737151, 39.421618030484, 35.976824826412944, 47.99207182290752, 45.45797643835379]","[1.41, 1.3, 1.28, 1.39, 1.37, 1.37]","[0.4, 0.44, 0.41, 0.43, 0.39, 0.4]"
17,Hard,Slow,Actions,1,"[163.26037209299017, 164.0397500000006, 141.69152380940258, 173.31037500004717]","[43, 32, 21, 24]","[0.5082717155167524, 0.3821468373370204, 0.38855828419656313, 0.36204632456552815]","[34.43393325805664, 49.9875168800354, 30.249797105789185, 29.796823740005493]","[4, 6, 3, 4]","[0.04728108981551186, 0.07165253200069131, 0.05550832631379473, 0.06034105409425469]","[1.8345876932144165, 0.9195886055628458, 1.141961971918742, 1.1527075171470642]","[8.825332216364378, 6.729730133232994, 6.439148436791409, 7.087240695149186]","[1.29, 1.34, 1.23, 1.33]","[0.38, 0.4, 0.39, 0.39]"
17,Hard,Slow,Actions,2,"[150.63934615381396, 167.9874999997537, 151.18849999985937, 165.52714285708566, 191.82295454555225, 173.81781249980577]","[13, 8, 7, 21, 11, 8]","[0.41360536654914687, 0.24979071159309, 0.18139580037066488, 0.6724090156433733, 0.49286812208155256, 0.339491406654729]","[12.237147569656372, 20.79336380958557, 31.5120587348938, 14.673548698425293, 19.107051610946655, 21.136093378067017]","[2, 2, 2, 2, 2, 1]","[0.0636315948537149, 0.0624476778982725, 0.05182737153447568, 0.06403895387079746, 0.08961238583300955, 0.042436425831841124]","[1.0824509859085083, 0.7200168371200562, 0.584078311920166, 1.9299548864364624, 1.1009249687194824, 1.4719853401184082]","[7.17163284367342, 4.719352102672699, 3.1353636342769096, 12.955682492452306, 10.211617528492638, 6.425560441265901]","[1.41, 1.3, 1.28, 1.39, 1.37, 1.37]","[0.4, 0.44, 0.41, 0.43, 0.39, 0.4]"
17,Hard,Fast,Ticket,1,"[163.72900000000558, 132.5311874999784, 133.3173125000826, 130.37005000005593, 141.33308333324143, 148.44986363649778, 160.04030000003695]","[7, 8, 8, 10, 6, 11, 5]","[0.15148312346829418, 0.17050848788648426, 0.17370653095843935, 0.2506132034917222, 0.16625796997202563, 0.31031520208022967, 0.13686911890504705]","[2.6978445053100586, 2.8774983882904053, 3.1252341270446777, 2.9545674324035645, 3.0926883220672607, 2.83528733253479, 2.913771390914917]","[2, 1, 1, 3, 1, 1, 1]","[0.04328089241951262, 0.021313560985810533, 0.02171331636980492, 0.07518396104751666, 0.027709661662004274, 0.028210472916384514, 0.02737382378100941]","[0.5950404405593872, 1.1081492900848389, 1.1759912967681885, 0.5372349421183268, 1.0160295963287354, 1.7118067741394043, 0.816227912902832]","[2.7202403282114727, 2.430153456331184, 2.6750350201583015, 4.278927391261278, 2.950656301550786, 5.070858763445734, 2.399042504325712]","[1.37, 1.43, 1.29, 1.36, 1.35, 1.44, 1.32]","[0.44, 0.42, 0.43, 0.44, 0.39, 0.41, 0.43]"
17,Hard,Fast,Ticket,2,"[157.2764999999973, 197.00984999972206, 169.99227777776267, 200.01929999980348, 196.7867142857358, 156.40114999996513, 182.27231250011755, 179.58193750007467, 153.99683333362188, 175.96775000038178, 163.7452222224359]","[11, 10, 9, 5, 7, 10, 8, 8, 3, 2, 9]","[0.3613459050518455, 0.4333800410966184, 0.2419409727707692, 0.1622846512241791, 0.16594934864740707, 0.40924528345333805, 0.32582660662279644, 0.28362982090208555, 0.11981025533445491, 0.06683387681584772, 0.2743837782716431]","[1.160236120223999, 0.9385483264923096, 1.8684132099151611, 3.021355628967285, 2.342026710510254, 1.7959861755371094, 0.8487913608551025, 0.16611671447753906, 2.651020050048828, 2.6130433082580566, 2.577223062515259]","[1, 1, 1, 1, 3, 2, 2, 3, 1, 1, 1]","[0.03284962773198595, 0.043338004109661835, 0.026882330307863245, 0.03245693024483582, 0.07112114942031732, 0.08184905669066761, 0.08145665165569911, 0.10636118283828208, 0.03993675177815164, 0.03341693840792386, 0.030487086474627015]","[1.7900946140289307, 2.0080394744873047, 1.6480865478515625, 1.0160346031188965, 0.48503510157267254, 0.7970132827758789, 0.7409247159957886, 0.49359409014383954, 0.5520269870758057, 0.35595226287841797, 1.5160155296325684]","[6.145597872128151, 9.064545813446083, 4.568054836514733, 3.481904669648179, 3.678254608024662, 7.200568684747649, 6.37710968109029, 5.629504153234374, 2.3269924436054312, 1.247051707325157, 4.767932554310748]","[1.41, 1.44, 1.29, 1.23, 1.13, 1.38, 1.3, 1.27, 1.17, 1.19, 1.46]","[0.44, 0.41, 0.43, 0.43, 0.43, 0.42, 0.42, 0.42, 0.44, 0.39, 0.42]"
17,Hard,Fast,Description,1,"[156.9930825687711, 148.53150000000628, 167.73756849311647, 153.14763513516186, 148.3330714285961, 155.58932432431166, 150.08132692296036]","[109, 56, 73, 74, 49, 37, 26]","[2.358808636863438, 1.1935594152053899, 1.585072094995759, 1.8545377058387442, 1.3577734214382093, 1.0437874979062272, 0.7117194183062446]","[3.7590222358703613, 2.7398033142089844, 2.9891748428344727, 4.330513954162598, 2.724611759185791, 2.710965633392334, 2.7538440227508545]","[8, 7, 5, 7, 4, 5, 5]","[0.17312356967805048, 0.14919492690067374, 0.1085665818490246, 0.17542924244420555, 0.1108386466480171, 0.14105236458192258, 0.13686911890504705]","[2.399974048137665, 1.4404744080134801, 2.795092153549194, 1.8242075102669852, 2.006008207798004, 1.2699235916137694, 0.869199275970459]","[43.886134436628765, 22.11255942586763, 31.79007113344156, 33.901716671503685, 23.30263126463761, 18.809375189786294, 12.773674943106878]","[1.37, 1.43, 1.29, 1.36, 1.35, 1.44, 1.32]","[0.44, 0.42, 0.43, 0.44, 0.39, 0.41, 0.43]"
17,Hard,Fast,Description,2,"[164.5866911765097, 156.5845172415344, 158.22001724139008, 158.7607142858555, 159.450369047677, 148.4987037038418, 158.66723076935438, 163.94008000010217, 171.55953703702295, 157.20143333316324, 163.73090909071448]","[68, 29, 58, 28, 42, 27, 26, 25, 27, 30, 33]","[2.2337746857750447, 1.2568021191801932, 1.5591751578560682, 0.9087940468554029, 0.9956960918844424, 1.1049622653240128, 1.0589364715240883, 0.8863431903190174, 1.0782922980100942, 1.0025081522377157, 1.0060738536626914]","[0.8885834217071533, 0.7486152648925781, 1.384432315826416, 2.0573890209198, 1.2009990215301514, 1.0714530944824219, 0.04678535461425781, 3.1389763355255127, 1.52107834815979, 1.6929845809936523, 2.2052395343780518]","[6, 5, 5, 6, 9, 4, 6, 3, 4, 5, 5]","[0.1970977663919157, 0.2166900205483092, 0.13441165153931622, 0.1947415814690149, 0.21336344826095197, 0.16369811338133522, 0.24436995496709732, 0.10636118283828208, 0.15974700711260656, 0.1670846920396193, 0.15243543237313506]","[2.055255969365438, 1.011000967025757, 2.06277174949646, 0.8242107629776001, 0.8067413965861002, 1.142337679862976, 0.7172814210255941, 1.5084431966145833, 1.3155304193496704, 1.0693397521972656, 1.225731897354126]","[42.3355613039349, 22.818935333388048, 28.587256170487063, 16.947198228740838, 18.353724812012214, 20.640762463532607, 18.520838333517744, 17.203988884440086, 22.181736884826552, 18.731752860688363, 19.27489165519386]","[1.41, 1.44, 1.29, 1.23, 1.13, 1.38, 1.3, 1.27, 1.17, 1.19, 1.46]","[0.44, 0.41, 0.43, 0.43, 0.43, 0.42, 0.42, 0.42, 0.44, 0.39, 0.42]"
17,Hard,Fast,Map,1,"[162.10801219509315, 165.43007303374233, 150.33245555556883, 143.0609000000004, 150.8099024389838, 155.8840232557888, 164.2595384615934]","[41, 89, 45, 30, 41, 43, 39]","[0.8872582946000088, 1.8969069277371373, 0.9770992366412213, 0.7518396104751666, 1.1360961281421753, 1.213050335404534, 1.067579127459367]","[0.10179924964904785, 0.8655078411102295, 0.9011802673339844, 0.6225178241729736, 0.7206432819366455, 0.0029909610748291016, 0.02581334114074707]","[3, 5, 2, 3, 2, 2, 3]","[0.06492133862926894, 0.10656780492905266, 0.04342663273960984, 0.07518396104751666, 0.05541932332400855, 0.05642094583276903, 0.08212147134302823]","[2.53600804011027, 3.2656890392303466, 4.143986821174622, 1.649867296218872, 3.583107590675354, 3.711254835128784, 2.4440085093180337]","[17.390123947436127, 35.8080160182249, 18.85270732900964, 13.14073566752889, 20.811439016664156, 21.98758573502474, 21.55015848674737]","[1.37, 1.43, 1.29, 1.36, 1.35, 1.44, 1.32]","[0.44, 0.42, 0.43, 0.44, 0.39, 0.41, 0.43]"
17,Hard,Fast,Map,2,"[163.37471666662773, 158.12620689657393, 151.07095454553047, 143.49984375013491, 145.70770370368405, 168.38317391304136, 148.76260526312092, 159.67600000009648, 145.05958333347735, 154.70981034484103, 169.9134659092]","[30, 29, 33, 16, 27, 23, 19, 30, 18, 29, 44]","[0.9854888319595786, 1.2568021191801932, 0.8871169001594871, 0.5193108839173731, 0.6400903447828559, 0.9412641519426775, 0.7738381907291415, 1.0636118283828209, 0.7188615320067294, 0.9690912138297919, 1.3414318048835885]","[0.04418349266052246, 0.14257526397705078, 0.0006377696990966797, 1.697382926940918, 0.9410014152526855, 0.25927209854125977, 0.30876827239990234, 2.014072895050049, 0.9110393524169922, 0.8149604797363281, 1.8901572227478027]","[3, 3, 4, 4, 2, 3, 3, 3, 5, 4, 3]","[0.09854888319595785, 0.13001401232898552, 0.10752932123145298, 0.12982772097934328, 0.047414099613544876, 0.12277358503600141, 0.12218497748354866, 0.10636118283828208, 0.19968375889075818, 0.13366775363169545, 0.09146125942388104]","[1.7660432656606038, 1.6492773691813152, 1.4567254781723022, 0.6447723507881165, 2.186029553413391, 1.4414843718210857, 1.0588807264963787, 1.8927570978800456, 0.570360517501831, 1.2530081868171692, 2.7990075747172036]","[18.18908059463272, 22.335143997865234, 16.15061265978748, 8.838422833937527, 11.051809449184995, 19.53450610848874, 13.67061670290877, 21.587138412606347, 12.021374366027024, 17.55927590994384, 26.408989369306184]","[1.41, 1.44, 1.29, 1.23, 1.13, 1.38, 1.3, 1.27, 1.17, 1.19, 1.46]","[0.44, 0.41, 0.43, 0.43, 0.43, 0.42, 0.42, 0.42, 0.44, 0.39, 0.42]"
17,Hard,Fast,Diagnostics,1,"[165.08689361703642, 160.73471969697164, 165.62534848485072, 167.08202531643548, 158.98886746982686, 155.40292666661117, 165.11127647058055]","[47, 66, 99, 79, 83, 75, 85]","[1.0171009718585466, 1.406695025063495, 2.149618320610687, 1.9798443075846055, 2.2999019179463547, 2.1157854687288387, 2.3267750213858]","[0.3903162479400635, 0.6935634613037109, 0.6612467765808105, 11.438643455505371, 14.21274185180664, 12.811031818389893, 10.973887920379639]","[7, 4, 8, 6, 2, 6, 7]","[0.15148312346829418, 0.08525424394324213, 0.17370653095843935, 0.15036792209503333, 0.05541932332400855, 0.1692628374983071, 0.19161676646706588]","[1.339372158050537, 3.035017967224121, 2.3610056340694427, 2.6027347246805825, 7.671942114830017, 2.348905881245931, 2.5772645473480225]","[21.43039142660047, 26.622981105776017, 42.96475847250615, 41.46012119654608, 44.560245937819694, 41.74876564002366, 53.02534950554928]","[1.37, 1.43, 1.29, 1.36, 1.35, 1.44, 1.32]","[0.44, 0.42, 0.43, 0.44, 0.39, 0.41, 0.43]"
17,Hard,Fast,Diagnostics,2,"[153.16346153849736, 176.46103333330151, 170.23652380961116, 157.20467934779268, 156.70489492752006, 157.83677118650888, 165.0512835820798, 164.60676811593788, 162.8445800000069, 169.44508045984045, 171.93695081963685]","[39, 45, 84, 92, 138, 59, 67, 69, 75, 87, 61]","[1.281135481547452, 1.9502101849347826, 2.2581157458605126, 2.9860375825248955, 3.2715728733345966, 2.4145471723746943, 2.72879783046592, 2.446307205280488, 2.995256383361373, 2.907273641489376, 1.859712274952248]","[10.164269924163818, 13.626550197601318, 14.528454780578613, 0.02535533905029297, 0.7250487804412842, 10.837300777435303, 9.351219415664673, 5.870056867599487, 9.76716947555542, 11.837008714675903, 1.6653525829315186]","[5, 2, 5, 6, 10, 4, 4, 5, 6, 3, 4]","[0.16424813865992977, 0.08667600821932367, 0.13441165153931622, 0.1947415814690149, 0.2370704980677244, 0.16369811338133522, 0.16291330331139822, 0.17726863806380347, 0.23962051066890983, 0.10025081522377158, 0.12194834589850806]","[1.5029801845550537, 4.402987122535706, 3.3516706466674804, 2.8150391578674316, 2.426891541481018, 2.531924247741699, 3.1624903082847595, 2.6425537109375, 2.2284087340037027, 5.368005673090617, 2.8849740028381348]","[25.799507332362246, 39.75128875235702, 46.449670158016545, 57.88207188377083, 61.347621829737776, 45.749035416185876, 54.43885762188986, 50.23110888048529, 56.361269358509226, 56.41920002496489, 36.29345794315437]","[1.41, 1.44, 1.29, 1.23, 1.13, 1.38, 1.3, 1.27, 1.17, 1.19, 1.46]","[0.44, 0.41, 0.43, 0.43, 0.43, 0.42, 0.42, 0.42, 0.44, 0.39, 0.42]"
